Line Number,Action,Status,ErrorCode,ErrorMessage,WarningCode,WarningMessage,Code,Message,ItemID,ReferenceID,ApplicationData,StartTime,EndTime,AuctionLengthFee,BoldFee,BorderFee,BuyItNowFee,CategoryFeaturedFee,CurrencyID,FeaturedFee,FeaturedGalleryFee,FixedPriceDurationFee,GalleryFee,GiftIconFee,HighlightFee,InsertionFee,InternationalInsertionFee,ListingDesignerFee,ListingFee,PhotoDisplayFee,PhotoFee,ProPackBundleFee,ReserveFee,SchedulingFee,SubtitleFee,CustomLabel,PrivateNotes,BasicUpgradePackBundleFee,ValuePackBundleFee,ProPackPlusBundleFee,SellerInventoryID,CrossBorderTradeNorthAmericaFee,CrossBorderTradeGBFee,RefundFromSeller,TotalRefundToBuyer,CorrelationID
89,Revise,Warning,,,21919456,"Warning - Seller has opted into business policies. Please use policy IDs rather than legacy fields for Shipping, Payments or Returns or new policies may be automatically created seller's behalf.|",,,307008273050,,,2026-06-17T19:42:05.000Z,2026-08-17T19:42:05.000Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
90,Revise,Warning,,,21919456,"Warning - Seller has opted into business policies. Please use policy IDs rather than legacy fields for Shipping, Payments or Returns or new policies may be automatically created seller's behalf.|",,,307008273066,,,2026-06-17T19:42:05.000Z,2026-08-17T19:42:05.000Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
91,Revise,Warning,,,21919456,"Warning - Seller has opted into business policies. Please use policy IDs rather than legacy fields for Shipping, Payments or Returns or new policies may be automatically created seller's behalf.|",,,307008273037,,,2026-06-17T19:42:04.000Z,2026-08-17T19:42:04.000Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
92,Revise,Warning,,,21919456,"Warning - Seller has opted into business policies. Please use policy IDs rather than legacy fields for Shipping, Payments or Returns or new policies may be automatically created seller's behalf.|",,,307008273018,,,2026-06-17T19:42:04.000Z,2026-08-17T19:42:04.000Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
93,Revise,Warning,,,21919456,"Warning - Seller has opted into business policies. Please use policy IDs rather than legacy fields for Shipping, Payments or Returns or new policies may be automatically created seller's behalf.|",,,307008273032,,,2026-06-17T19:42:04.000Z,2026-08-17T19:42:04.000Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
94,Revise,Warning,,,21919456,"Warning - Seller has opted into business policies. Please use policy IDs rather than legacy fields for Shipping, Payments or Returns or new policies may be automatically created seller's behalf.|",,,307008273017,,,2026-06-17T19:42:04.000Z,2026-08-17T19:42:04.000Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
95,Revise,Warning,,,21919456,"Warning - Seller has opted into business policies. Please use policy IDs rather than legacy fields for Shipping, Payments or Returns or new policies may be automatically created seller's behalf.|",,,307008273038,,,2026-06-17T19:42:04.000Z,2026-08-17T19:42:04.000Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
96,Revise,Warning,,,21919456,"Warning - Seller has opted into business policies. Please use policy IDs rather than legacy fields for Shipping, Payments or Returns or new policies may be automatically created seller's behalf.|",,,307008273012,,,2026-06-17T19:42:04.000Z,2026-08-17T19:42:04.000Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
97,Revise,Warning,,,21919456,"Warning - Seller has opted into business policies. Please use policy IDs rather than legacy fields for Shipping, Payments or Returns or new policies may be automatically created seller's behalf.|",,,307008273010,,,2026-06-17T19:42:04.000Z,2026-08-17T19:42:04.000Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
98,Revise,Warning,,,21919456,"Warning - Seller has opted into business policies. Please use policy IDs rather than legacy fields for Shipping, Payments or Returns or new policies may be automatically created seller's behalf.|",,,307008273004,,,2026-06-17T19:42:04.000Z,2026-08-17T19:42:04.000Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
99,Revise,Warning,,,21919456,"Warning - Seller has opted into business policies. Please use policy IDs rather than legacy fields for Shipping, Payments or Returns or new policies may be automatically created seller's behalf.|",,,307008273003,,,2026-06-17T19:42:04.000Z,2026-08-17T19:42:04.000Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
100,Revise,Warning,,,21919456,"Warning - Seller has opted into business policies. Please use policy IDs rather than legacy fields for Shipping, Payments or Returns or new policies may be automatically created seller's behalf.|",,,307008273014,,,2026-06-17T19:42:04.000Z,2026-08-17T19:42:04.000Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
101,Revise,Warning,,,21919456,"Warning - Seller has opted into business policies. Please use policy IDs rather than legacy fields for Shipping, Payments or Returns or new policies may be automatically created seller's behalf.|",,,307008272996,,,2026-06-17T19:42:03.000Z,2026-08-17T19:42:03.000Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
102,Revise,Warning,,,21919456,"Warning - Seller has opted into business policies. Please use policy IDs rather than legacy fields for Shipping, Payments or Returns or new policies may be automatically created seller's behalf.|",,,307008272993,,,2026-06-17T19:42:03.000Z,2026-08-17T19:42:03.000Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
103,Revise,Warning,,,21919456,"Warning - Seller has opted into business policies. Please use policy IDs rather than legacy fields for Shipping, Payments or Returns or new policies may be automatically created seller's behalf.|",,,307008273002,,,2026-06-17T19:42:04.000Z,2026-08-17T19:42:04.000Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
104,Revise,Warning,,,21919456,"Warning - Seller has opted into business policies. Please use policy IDs rather than legacy fields for Shipping, Payments or Returns or new policies may be automatically created seller's behalf.|",,,307008272995,,,2026-06-17T19:42:03.000Z,2026-08-17T19:42:03.000Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
105,Revise,Warning,,,21919456,"Warning - Seller has opted into business policies. Please use policy IDs rather than legacy fields for Shipping, Payments or Returns or new policies may be automatically created seller's behalf.|",,,307008273001,,,2026-06-17T19:42:03.000Z,2026-08-17T19:42:03.000Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
106,Revise,Warning,,,21919456,"Warning - Seller has opted into business policies. Please use policy IDs rather than legacy fields for Shipping, Payments or Returns or new policies may be automatically created seller's behalf.|",,,307008272981,,,2026-06-17T19:42:03.000Z,2026-08-17T19:42:03.000Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
107,Revise,Warning,,,21919456,"Warning - Seller has opted into business policies. Please use policy IDs rather than legacy fields for Shipping, Payments or Returns or new policies may be automatically created seller's behalf.|",,,307008272978,,,2026-06-17T19:42:03.000Z,2026-08-17T19:42:03.000Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
108,Revise,Warning,,,21919456,"Warning - Seller has opted into business policies. Please use policy IDs rather than legacy fields for Shipping, Payments or Returns or new policies may be automatically created seller's behalf.|",,,307008272989,,,2026-06-17T19:42:03.000Z,2026-08-17T19:42:03.000Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
109,Revise,Warning,,,21919456,"Warning - Seller has opted into business policies. Please use policy IDs rather than legacy fields for Shipping, Payments or Returns or new policies may be automatically created seller's behalf.|",,,307008272979,,,2026-06-17T19:42:03.000Z,2026-08-17T19:42:03.000Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
110,Revise,Warning,,,21919456,"Warning - Seller has opted into business policies. Please use policy IDs rather than legacy fields for Shipping, Payments or Returns or new policies may be automatically created seller's behalf.|",,,307008272974,,,2026-06-17T19:42:03.000Z,2026-08-17T19:42:03.000Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
111,Revise,Warning,,,21919456,"Warning - Seller has opted into business policies. Please use policy IDs rather than legacy fields for Shipping, Payments or Returns or new policies may be automatically created seller's behalf.|",,,307000375590,,,2026-06-13T17:28:11.000Z,2026-08-13T17:28:11.000Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
112,Revise,Warning,,,21919456,"Warning - Seller has opted into business policies. Please use policy IDs rather than legacy fields for Shipping, Payments or Returns or new policies may be automatically created seller's behalf.|",,,307000375534,,,2026-06-13T17:28:10.000Z,2026-08-13T17:28:10.000Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
113,Revise,Warning,,,21919456,"Warning - Seller has opted into business policies. Please use policy IDs rather than legacy fields for Shipping, Payments or Returns or new policies may be automatically created seller's behalf.|",,,307000375592,,,2026-06-13T17:28:11.000Z,2026-08-13T17:28:11.000Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
114,Revise,Warning,,,21919456,"Warning - Seller has opted into business policies. Please use policy IDs rather than legacy fields for Shipping, Payments or Returns or new policies may be automatically created seller's behalf.|",,,307000375612,,,2026-06-13T17:28:11.000Z,2026-08-13T17:28:11.000Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
115,Revise,Warning,,,21919456,"Warning - Seller has opted into business policies. Please use policy IDs rather than legacy fields for Shipping, Payments or Returns or new policies may be automatically created seller's behalf.|",,,307000375541,,,2026-06-13T17:28:10.000Z,2026-08-13T17:28:10.000Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
116,Revise,Warning,,,21919456,"Warning - Seller has opted into business policies. Please use policy IDs rather than legacy fields for Shipping, Payments or Returns or new policies may be automatically created seller's behalf.|",,,307000375510,,,2026-06-13T17:28:09.000Z,2026-08-13T17:28:09.000Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
117,Revise,Warning,,,21919456,"Warning - Seller has opted into business policies. Please use policy IDs rather than legacy fields for Shipping, Payments or Returns or new policies may be automatically created seller's behalf.|",,,307000375500,,,2026-06-13T17:28:09.000Z,2026-08-13T17:28:09.000Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
118,Revise,Warning,,,21919456,"Warning - Seller has opted into business policies. Please use policy IDs rather than legacy fields for Shipping, Payments or Returns or new policies may be automatically created seller's behalf.|",,,307000375498,,,2026-06-13T17:28:09.000Z,2026-08-13T17:28:09.000Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
119,Revise,Warning,,,21919456,"Warning - Seller has opted into business policies. Please use policy IDs rather than legacy fields for Shipping, Payments or Returns or new policies may be automatically created seller's behalf.|",,,307000375518,,,2026-06-13T17:28:10.000Z,2026-08-13T17:28:10.000Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
120,Revise,Warning,,,21919456,"Warning - Seller has opted into business policies. Please use policy IDs rather than legacy fields for Shipping, Payments or Returns or new policies may be automatically created seller's behalf.|",,,307000375501,,,2026-06-13T17:28:09.000Z,2026-08-13T17:28:09.000Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
121,Revise,Warning,,,21919456,"Warning - Seller has opted into business policies. Please use policy IDs rather than legacy fields for Shipping, Payments or Returns or new policies may be automatically created seller's behalf.|",,,307000375484,,,2026-06-13T17:28:09.000Z,2026-08-13T17:28:09.000Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
122,Revise,Warning,,,21919456,"Warning - Seller has opted into business policies. Please use policy IDs rather than legacy fields for Shipping, Payments or Returns or new policies may be automatically created seller's behalf.|",,,307000375479,,,2026-06-13T17:28:09.000Z,2026-08-13T17:28:09.000Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
123,Revise,Warning,,,21919456,"Warning - Seller has opted into business policies. Please use policy IDs rather than legacy fields for Shipping, Payments or Returns or new policies may be automatically created seller's behalf.|",,,307000375476,,,2026-06-13T17:28:09.000Z,2026-08-13T17:28:09.000Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
124,Revise,Warning,,,21919456,"Warning - Seller has opted into business policies. Please use policy IDs rather than legacy fields for Shipping, Payments or Returns or new policies may be automatically created seller's behalf.|",,,307000375457,,,2026-06-13T17:28:09.000Z,2026-08-13T17:28:09.000Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
125,Revise,Warning,,,21919456,"Warning - Seller has opted into business policies. Please use policy IDs rather than legacy fields for Shipping, Payments or Returns or new policies may be automatically created seller's behalf.|",,,307000375454,,,2026-06-13T17:28:09.000Z,2026-08-13T17:28:09.000Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
126,Revise,Warning,,,21919456,"Warning - Seller has opted into business policies. Please use policy IDs rather than legacy fields for Shipping, Payments or Returns or new policies may be automatically created seller's behalf.|",,,307000375449,,,2026-06-13T17:28:09.000Z,2026-08-13T17:28:09.000Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
127,Revise,Warning,,,21919456,"Warning - Seller has opted into business policies. Please use policy IDs rather than legacy fields for Shipping, Payments or Returns or new policies may be automatically created seller's behalf.|",,,307000375453,,,2026-06-13T17:28:09.000Z,2026-08-13T17:28:09.000Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
128,Revise,Warning,,,21919456,"Warning - Seller has opted into business policies. Please use policy IDs rather than legacy fields for Shipping, Payments or Returns or new policies may be automatically created seller's behalf.|",,,307000375450,,,2026-06-13T17:28:09.000Z,2026-08-13T17:28:09.000Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
129,Revise,Warning,,,21919456,"Warning - Seller has opted into business policies. Please use policy IDs rather than legacy fields for Shipping, Payments or Returns or new policies may be automatically created seller's behalf.|",,,307000375444,,,2026-06-13T17:28:08.000Z,2026-08-13T17:28:08.000Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
130,Revise,Warning,,,21919456,"Warning - Seller has opted into business policies. Please use policy IDs rather than legacy fields for Shipping, Payments or Returns or new policies may be automatically created seller's behalf.|",,,307000375447,,,2026-06-13T17:28:08.000Z,2026-08-13T17:28:08.000Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
131,Revise,Warning,,,21919456,"Warning - Seller has opted into business policies. Please use policy IDs rather than legacy fields for Shipping, Payments or Returns or new policies may be automatically created seller's behalf.|",,,307000375431,,,2026-06-13T17:28:08.000Z,2026-08-13T17:28:08.000Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
132,Revise,Warning,,,21919456,"Warning - Seller has opted into business policies. Please use policy IDs rather than legacy fields for Shipping, Payments or Returns or new policies may be automatically created seller's behalf.|",,,307000375432,,,2026-06-13T17:28:08.000Z,2026-08-13T17:28:08.000Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
133,Revise,Warning,,,21919456,"Warning - Seller has opted into business policies. Please use policy IDs rather than legacy fields for Shipping, Payments or Returns or new policies may be automatically created seller's behalf.|",,,307000375430,,,2026-06-13T17:28:08.000Z,2026-08-13T17:28:08.000Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
134,Revise,Warning,,,21919456,"Warning - Seller has opted into business policies. Please use policy IDs rather than legacy fields for Shipping, Payments or Returns or new policies may be automatically created seller's behalf.|",,,307000375425,,,2026-06-13T17:28:08.000Z,2026-08-13T17:28:08.000Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
135,Revise,Warning,,,21919456,"Warning - Seller has opted into business policies. Please use policy IDs rather than legacy fields for Shipping, Payments or Returns or new policies may be automatically created seller's behalf.|",,,307000375441,,,2026-06-13T17:28:08.000Z,2026-08-13T17:28:08.000Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
136,Revise,Warning,,,21919456,"Warning - Seller has opted into business policies. Please use policy IDs rather than legacy fields for Shipping, Payments or Returns or new policies may be automatically created seller's behalf.|",,,307000375419,,,2026-06-13T17:28:08.000Z,2026-08-13T17:28:08.000Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
137,Revise,Warning,,,21919456,"Warning - Seller has opted into business policies. Please use policy IDs rather than legacy fields for Shipping, Payments or Returns or new policies may be automatically created seller's behalf.|",,,307000375394,,,2026-06-13T17:28:07.000Z,2026-08-13T17:28:07.000Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
138,Revise,Warning,,,21919456,"Warning - Seller has opted into business policies. Please use policy IDs rather than legacy fields for Shipping, Payments or Returns or new policies may be automatically created seller's behalf.|",,,307000375402,,,2026-06-13T17:28:08.000Z,2026-08-13T17:28:08.000Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
139,Revise,Warning,,,21919456,"Warning - Seller has opted into business policies. Please use policy IDs rather than legacy fields for Shipping, Payments or Returns or new policies may be automatically created seller's behalf.|",,,307000375411,,,2026-06-13T17:28:08.000Z,2026-08-13T17:28:08.000Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
